Nazwa Gminy; Liczba Hexagonów
Grabica;3;26;178;1263;8869
Wola Krzysztoporska;6;34;252;1746;12197
Wartkowice;4;33;209;1453;10190
Bochnia;1;5;42;279;1948
Kłomnice;4;30;213;1482;10372
Rędziny;1;8;62;419;2933
Białogard;1;5;38;267;1862
Lubartów;1;3;18;131;904
Kock;3;21;148;1030;7179
Sulechów;7;52;354;2453;17179
Uniejów;2;27;192;1352;9414
Pęczniew;5;27;190;1314;9175
Pułtusk;6;29;193;1375;9624
Iłża;7;52;366;2570;17983
Strzelce Opolskie;6;42;287;2018;14070
Izbicko;2;17;125;849;5957
Borzechów;4;13;98;692;4840
Bełżyce;4;29;191;1347;9400
Bychawa;5;32;214;1480;10380
Niemce;4;30;208;1452;10142
Iłowa;5;33;227;1585;11066
Trzebielino;6;50;353;2480;17406
Wielgomłyny;4;25;173;1215;8525
Biała Rawska;4;42;309;2149;15004
Domanice;1;10;74;498;3506
Kolonowskie;2;18;118;828;5804
Gorlice;1;3;25;193;1355
Lipinki;2;12;94;654;4582
Ropa;1;9;67;476;3351
Tuchomie;3;25;174;1221;8553
Czarne;8;54;359;2512;17565
Burzenin;3;26;176;1211;8463
Sieradz;6;34;269;1883;13156
Maków;3;17;123;874;6107
Brzozów;3;20;144;1006;7080
Krzeszowice;4;28;197;1373;9606
Skała;1;15;107;745;5219
Skawina;2;22;142;1003;7054
Szudziałowo;9;64;449;3172;22205
Szypliszki;6;35;240;1678;11765
Brodnica;5;27;193;1346;9462
Karnice;5;28;204;1430;10007
Rewal;1;10;63;453;3205
Trąbki Wielkie;4;36;252;1758;12309
Pruszcz Gdański;7;28;212;1510;10610
Cewice;6;40;290;2020;14157
Żelechlinek;4;21;138;938;6578
Tomaszów Mazowiecki;1;8;62;436;3027
Ujazd;4;23;144;993;6986
Rokietnica;1;11;77;547;3861
Chłopice;1;10;70;483;3420
Zabierzów;3;20;134;955;6691
Kołaki Kościelne;3;15;113;774;5423
Zbiczno;4;30;201;1386;9744
Białe Błota;4;27;184;1289;9028
Kowalewo Pomorskie;5;31;208;1476;10381
Mieszkowice;8;52;363;2558;17886
Moryń;4;29;189;1308;9156
Męcinka;4;31;217;1527;10646
Gołuchów;4;30;201;1404;9840
Miłki;5;38;265;1819;12744
Dzierżoniów;1;5;29;209;1470
Jastrzębie-Zdrój;3;16;119;833;5848
Gorzyce;2;14;93;648;4562
Zebrzydowice;1;7;54;402;2799
Cieszyn;1;6;42;300;2081
Lipsk;5;41;286;1976;13806
Komańcza;11;76;538;3775;26428
Głogówek;5;37;250;1724;12046
Czorsztyn;2;13;80;592;4115
Zawidów;0;1;9;65;465
Stronie Śląskie;4;32;207;1460;10260
Dąbrowa;5;26;165;1167;8142
Węgliniec;11;76;500;3482;24412
Czarnia;2;21;143;987;6934
Rzekuń;5;27;196;1370;9581
Grajewo;12;67;472;3284;22941
Grajewo;0;4;28;202;1387
Kobiór;1;10;67;471;3327
Środa Wielkopolska;6;45;307;2151;15080
Gdańsk;8;60;424;2932;20473
Świnoujście;6;45;315;2200;15367
Jastarnia;1;3;17;113;787
Sulejów;6;41;269;1896;13262
Zbójna;7;42;281;1975;13815
Lipnica;11;69;475;3346;23425
Pilica;5;29;202;1417;9915
Jutrosin;2;21;165;1152;8069
Piekary Śląskie;1;8;57;405;2846
Bejsce;1;11;82;570;4009
Chęciny;5;26;182;1285;9016
Bodzentyn;5;32;226;1601;11237
Baćkowice;3;20;137;945;6602
Kije;3;19;140;985;6926
Gronowo Elbląskie;4;19;140;969;6790
Staszów;6;47;324;2294;15971
Kalinowo;12;63;440;3072;21525
Jonkowo;5;36;256;1808;12635
Mrągowo;1;3;21;138;972
Kozłowo;9;56;388;2694;18856
Lipno;3;22;156;1086;7617
Szydłowo;8;58;408;2865;20009
Ostrzeszów;6;41;275;1917;13429
Czermin;4;21;145;993;6959
Dopiewo;3;23;163;1110;7757
Kostrzyn;6;34;228;1597;11192
Puszczykowo;1;3;24;161;1134
Rokietnica;3;16;116;822;5742
Zagórów;5;33;231;1624;11380
Szamotuły;5;43;268;1854;12963
Orchowo;3;21;147;1021;7138
Turek;1;4;23;170;1205
Przykona;3;23;160;1144;8026
Powidz;2;18;125;837;5856
Tarnówka;4;28;201;1416;9915
Złotów;0;2;13;88;612
Miłosław;4;29;199;1370;9570
Wolsztyn;7;49;366;2571;18020
Krzymów;3;22;136;959;6718
Chodów;3;16;115;809;5667
Czerniejewo;3;23;170;1165;8167
Łubowo;4;24;168;1184;8283
Trzemeszno;7;38;264;1839;12842
Koło;0;0;0;0;0
Okonek;10;70;498;3522;24651
Rudziniec;4;34;231;1601;11227
Sośnicowice;3;22;158;1135;7982
Opatów;2;14;105;742;5171
Rudnik;3;16;103;747;5209
Koziegłowy;5;31;231;1598;11167
Lyski;2;11;80;570;3934
Zbrosławice;5;31;214;1482;10382
Pszów;0;4;27;208;1419
Bieruń;1;7;55;405;2848
Lubomia;1;10;60;401;2838
Marklowice;1;3;19;136;955
Chełm Śląski;0;4;32;214;1488
Lipowa;1;12;82;558;3893
Żywiec;1;10;69;477;3346
Leszno;5;30;187;1296;9090
Stare Babice;2;13;92;665;4639
Grębków;4;26;191;1324;9277
Nowy Żmigród;2;21;149;1030;7234
Charsznica;2;15;112;794;5552
Łasin;5;32;213;1478;10367
Dygowo;4;29;204;1415;9912
Ustronie Morskie;1;12;88;617;4319
Sianów;6;53;352;2443;17190
Kazimierz Dolny;2;15;101;727;5093
Kurów;2;21;147;1026;7181
Sierakowice;6;42;284;2002;14002
Szadek;4;33;222;1549;10832
Wierzbno;4;20;150;1028;7215
Stromiec;5;33;230;1615;11274
Gołymin-Ośrodek;5;25;164;1154;8044
Glinojeck;5;32;227;1612;11291
Osiek Jasielski;2;12;80;564;3938
Iwonicz-Zdrój;3;10;62;435;3056
Tokarnia;1;13;100;679;4747
Sułkowice;3;13;87;600;4209
Łącko;4;28;187;1285;8969
Zagrodno;5;26;176;1229;8632
Złotniki Kujawskie;5;31;205;1436;10069
Borki;3;25;161;1122;7884
Kłoczew;5;31;208;1448;10106
Nowy Staw;4;26;179;1234;8615
Dmosin;4;20;149;1024;7152
Miastków Kościelny;3;19;129;890;6186
Narol;7;40;282;1999;14000
Nawojowa;1;10;69;488;3427
Nowy Targ;2;9;70;493;3452
Pyrzyce;6;43;305;2144;15054
Krynice;2;15;104;737;5161
Łaszczów;4;27;179;1257;8791
Tomaszów Lubelski;5;37;280;1944;13576
Starogard Gdański;1;7;37;271;1906
Osiek;4;34;248;1704;11927
Olszanka;3;18;128;908;6353
Różan;3;20;130;886;6236
Czerwonka;4;23;166;1144;8027
Pacyna;3;18;132;931;6534
Żabia Wola;4;22;154;1055;7413
Stary Dzików;6;32;222;1523;10638
Proszowice;2;21;147;1021;7145
Pałecznica;1;9;65;452;3190
Radziemice;3;12;82;574;4019
Janowice Wielkie;1;12;83;590;4100
Stara Kamienica;5;22;161;1112;7788
Osięciny;4;26;189;1288;9007
Dobre;1;15;106;739;5152
Chorzów;1;6;49;320;2251
Miączyn;5;32;225;1576;10982
Łabunie;2;17;125;881;6159
Lubichowo;5;38;246;1736;12109
Rzewnie;4;23;169;1189;8281
Nowe Miasto nad Pilicą;3;29;227;1623;11375
Pniewy;4;23;149;1056;7417
Grabów nad Pilicą;3;29;178;1254;8794
Brzeszcze;1;9;62;449;3176
Ryglice;3;22;164;1144;8034
Piotrków Kujawski;3;31;207;1452;10125
Topólka;4;21;150;1060;7433
Sławoborze;6;44;289;2035;14240
Rąbino;6;40;275;1938;13554
Adamów;3;22;159;1108;7740
Łęczyce;9;55;366;2577;18021
Stary Targ;4;30;227;1524;10658
Lipowiec Kościelny;4;25;177;1213;8509
Strzegowo;6;43;319;2239;15708
Szydłowo;4;27;184;1279;8917
Wieczfnia Kościelna;3;27;181;1269;8910
Leoncin;5;32;230;1615;11266
Magnuszew;5;30;208;1441;10102
Tuszów Narodowy;3;19;124;862;5994
Wietrzychowice;2;11;68;472;3343
Kunice;4;20;134;945;6645
Miłkowice;3;18;128;908;6353
Lubań;4;31;209;1451;10139
Lniano;3;18;132;930;6529
Przewóz;4;36;259;1832;12802
Lubsko;5;39;274;1915;13404
Tuplice;3;14;98;675;4725
Szlichtyngowa;4;21;144;1011;7092
Drużbice;5;23;169;1173;8148
Bełchatów;6;54;364;2518;17649
Brok;4;24;161;1122;7878
Rzeczniów;2;23;155;1066;7486
Żurawica;2;18;136;928;6535
Adamówka;3;28;187;1307;9191
Niepołomice;3;18;135;953;6684
Gdów;3;23;153;1078;7572
Gryfów Śląski;2;13;99;690;4840
Zławieś Wielka;6;40;268;1898;13292
Kęsowo;3;23;164;1164;8187
Aleksandrów;2;11;78;543;3771
Zarzecze;1;10;68;476;3349
Boguchwała;1;16;126;883;6179
Augustów;3;19;120;854;5979
Kowal;0;1;7;49;364
Dąbrowa Górnicza;4;36;265;1878;13181
Biłgoraj;10;60;420;2976;20850
Łukowa;4;29;211;1471;10329
Bobrowice;6;38;278;1922;13451
Bledzew;8;52;376;2625;18387
Przytoczna;6;42;282;1964;13728
Góra Świętej Małgorzaty;2;18;129;919;6435
Łęczyca;4;32;222;1561;10881
Kiernozia;2;16;112;773;5410
Góra Kalwaria;5;32;211;1487;10359
Piaseczno;4;28;192;1329;9318
Siedlce;1;6;44;298;2075
Tyrawa Wołoska;3;14;96;671;4692
Supraśl;6;41;286;1995;14018
Oleśnica;8;56;413;2863;20031
Syców;4;31;211;1480;10335
Gardeja;6;39;288;2025;14208
Ryjewo;2;22;157;1130;7963
Mysłowice;2;12;87;628;4379
Zabrze;2;17;115;795;5542
Dubienka;3;22;137;956;6673
Leśniowice;4;24;169;1178;8242
Żmudź;3;29;196;1372;9585
Tuszyn;3;28;191;1331;9291
Staroźreby;5;29;208;1452;10159
Stara Biała;2;25;166;1159;8118
Polska Cerekiew;2;11;83;568;3974
Strzyżów;4;27;194;1361;9525
Tykocin;7;46;310;2193;15342
Orla;6;33;240;1658;11595
Chocianów;6;46;325;2284;15926
Strzelin;5;32;246;1729;12079
Przeworno;4;24;162;1137;7955
Papowo Biskupie;3;16;104;739;5150
Czechowice-Dziedzice;2;14;92;643;4502
Porąbka;2;15;87;624;4411
Uchanie;4;24;175;1221;8503
Strzelce Krajeńskie;11;70;485;3377;23663
Działoszyn;3;24;175;1233;8637
Przasnysz;1;5;35;256;1802
Namysłów;10;59;426;2959;20668
Nowa Dęba;4;28;203;1423;9926
Czeremcha;3;24;141;998;6988
Świdnica;7;42;298;2096;14608
Trzebnica;6;41;291;2027;14224
Przyrów;1;15;115;799;5585
Gościeradów;5;34;228;1596;11198
Szczaniec;4;25;171;1200;8410
Krasne;3;21;155;1080;7568
Przasnysz;5;40;269;1909;13365
Pokrzywnica;3;25;180;1237;8652
Łubniany;3;23;181;1266;8888
Czchów;3;15;102;705;4917
Lipnica Murowana;1;11;83;583;4091
Stawiski;5;33;248;1729;12071
Turośl;7;44;297;2104;14737
Piątnica;7;47;326;2305;16145
Wizna;6;28;200;1394;9766
Czarny Bór;2;16;97;665;4669
Szczawno-Zdrój;1;3;20;144;1003
Brzeg Dolny;4;19;139;976;6810
Abramów;3;18;121;839;5867
Zabór;3;20;133;947;6622
Szprotawa;8;48;329;2337;16386
Dobryszyce;0;0;0;0;0
Masłowice;3;25;169;1189;8292
Kobiele Wielkie;3;22;144;1005;7033
Kamieńsk;2;20;145;1016;7117
Gózd;2;16;113;788;5521
Wierzbica;3;20;133;950;6634
Popielów;5;37;258;1783;12518
Chrzanów;3;15;111;787;5512
Trzebinia;2;22;151;1042;7295
Gręboszów;1;8;70;477;3353
Siemiatycze;2;8;51;371;2607
Karlino;4;32;222;1537;10742
Bierzwnik;7;52;373;2580;18075
Choszczno;7;53;380;2652;18496
Niegosławice;4;28;203;1409;9897
Kotuń;3;32;222;1575;11027
Łużna;1;11;80;544;3807
Gorlice;3;21;150;1030;7185
Sejny;0;1;4;40;272
Krasnopol;5;40;268;1877;13133
Stoszowice;4;23;159;1108;7735
Gromadka;10;59;396;2768;19420
Ludwin;4;25;173;1225;8612
Adamów;4;22;147;1015;7043
Rzeczenica;9;59;422;2951;20700
Złoczew;3;24;176;1228;8616
Kowiesy;3;18;118;853;6021
Nowy Kawęczyn;2;24;151;1075;7547
Wodynie;4;24;174;1191;8328
Ustrzyki Dolne;14;96;663;4657;32583
Jeleniewo;4;27;199;1396;9763
Wysokie Mazowieckie;0;3;20;153;1068
Waganiec;2;12;84;575;4047
Brzozie;2;19;141;981;6851
Dziwnów;3;9;57;413;2908
Golczewo;5;38;275;1939;13534
Stanin;5;35;240;1666;11662
Trzebieszów;4;29;206;1441;10119
Parczew;4;33;219;1519;10624
Pszczółki;2;12;78;544;3821
Przywidz;6;28;198;1410;9886
Lębork;0;3;30;206;1461
Wicko;7;49;347;2395;16772
Pątnów;3;25;169;1175;8233
Szydłowiec;5;29;192;1364;9577
Brzostek;4;25;166;1179;8285
Radymno;0;2;15;117;806
Wiązownica;7;50;340;2395;16745
Słomniki;3;24;156;1079;7553
Mszana Dolna;5;33;236;1669;11735
Suwałki;2;14;101;709;4965
Zambrów;0;4;27;183;1259
Łomża;2;6;48;329;2284
Sicienko;5;40;270;1911;13296
Nowy Tomyśl;5;36;276;1934;13535
Jawor;0;4;27;192;1366
Raba Wyżna;3;16;124;860;6026
Pieszyce;2;15;95;665;4629
Krosno;1;9;59;419;2926
Czarnków;0;2;14;93;644
Stargard;2;12;71;513;3589
Chocz;3;16;107;755;5278
Krzyżanowice;2;11;95;677;4703
Narewka;10;72;510;3540;24797
Paczków;2;19;113;793;5507
Lipnica Wielka;3;15;94;649;4569
Bogatynia;3;29;194;1363;9568
Mirsk;6;39;272;1894;13216
Leśna;2;22;155;1084;7579
Jaraczewo;3;27;192;1359;9516
Białystok;3;22;155;1089;7608
Prószków;3;25;169;1169;8182
Świlcza;3;23;156;1073;7551
Skierniewice;1;8;48;328;2286
Pieńsk;3;21;155;1098;7686
Jarocin;6;41;296;2076;14570
Gdynia;5;31;211;1476;10315
Iwierzyce;2;13;92;641;4483
Kościan;1;2;12;87;605
Kościan;9;45;333;2325;16266
Tworóg;2;24;168;1210;8459
Pierzchnica;3;23;150;1047;7340
Zduńska Wola;1;5;34;238;1679
Łomża;5;43;318;2214;15520
Ostrów Mazowiecka;6;63;419;2964;20771
Opole;5;31;220;1512;10562
Przechlewo;7;53;372;2627;18397
Mirosławiec;7;45;304;2140;14976
Górowo Iławeckie;13;95;655;4562;31939
Kramsk;4;28;195;1361;9505
Stare Miasto;2;19;142;996;6968
Ogrodzieniec;2;17;121;849;5925
Radzionków;1;3;18;138;971
Jędrzejów;8;47;320;2259;15848
Słupia (Jędrzejowska);4;23;157;1085;7620
Kazimierza Wielka;4;27;198;1390;9736
Smyków;1;12;91;632;4405
Sitkówka-Nowiny;1;9;64;445;3101
Ostrowiec Świętokrzyski;2;8;66;462;3235
Sadowie;2;15;116;809;5670
Łączna;1;13;86;593;4179
Bliżyn;4;29;208;1429;10013
Tolkmicko;9;47;322;2246;15730
Markusy;3;26;168;1163;8147
Srokowo;6;43;307;2142;14953
Wieliczki;3;32;220;1535;10735
Nowe Miasto Lubawskie;4;28;205;1462;10277
Dobre Miasto;9;58;395;2787;19512
Mrągowo;11;73;489;3434;23990
Mikołajki;6;53;386;2725;19077
Budry;5;41;275;1921;13403
Morąg;11;69;472;3299;23111
Małdyty;6;43;293;2065;14419
Dubeninki;5;46;318;2218;15515
Dźwierzuty;8;59;408;2843;19895
Jedwabno;8;63;468;3265;22879
Szczytno;0;1;12;81;566
Wilczęta;4;32;224;1586;11163
Wieleń;14;92;648;4541;31742
Trzcianka;12;81;569;3982;27881
Ostrów Wielkopolski;0;0;0;0;0
Kraszewice;2;14;110;766;5351
Mikstat;2;17;123;882;6141
Stęszew;6;38;259;1816;12702
Luboń;0;2;21;145;1012
Wronki;11;64;456;3204;22470
Buk;3;20;132;946;6602
Obrzycko;0;0;4;32;224
Ostrowite;3;20;152;1088;7640
Słupca;4;31;218;1530;10690
Turek;5;30;210;1466;10262
Słupca;1;3;14;92;644
Brudzew;4;25;168;1157;8073
Książ Wielkopolski;3;28;214;1506;10552
Lądek;3;20;150;1039;7288
Kotlin;2;18;126;887;6155
Gniezno;1;9;63;436;3022
Kleczew;3;23;159;1114;7811
Perzów;2;16;107;763;5352
Kępno;3;25;178;1260;8783
Granowo;2;15;106;723;5086
Sosnowiec;4;20;129;907;6345
Czempiń;3;30;206;1456;10178
Koszęcin;4;29;191;1316;9216
Wręczyca Wielka;5;34;218;1517;10621
Mikołów;3;14;111;780;5450
Toszek;4;20;144;997;6969
Gaszowice;1;4;29;196;1384
Pszczyna;4;37;242;1708;11951
Miedźna;2;9;73;502;3534
Nędza;2;12;78;540;3808
Ożarowice;1;9;68;466;3236
Radlin;1;2;17;125;861
Łazy;4;27;184;1298;9082
Węgierska Górka;2;13;102;745;5225
Kroczyce;4;25;163;1124;7894
Izabelin;2;13;98;684;4785
Ożarów Mazowiecki;1;13;106;727;5104
Liw;0;0;0;0;0
Brzyska;2;9;67;449;3084
Kołaczyce;2;13;85;599;4193
Słaboszów;4;17;110;754;5274
Rogóźno;5;26;182;1290;9000
Karsin;5;37;257;1825;12796
Malbork;1;4;26;181;1262
Ostrówek;3;18;144;1004;7056
Wieluń;5;28;186;1298;9092
Czastary;2;13;91;639;4491
Ojrzeń;4;26;181;1253;8750
Chełmiec;2;20;152;1076;7521
Korzenna;3;20;151;1035;7239
Dzierżoniów;4;28;199;1413;9933
Skępe;5;37;271;1888;13239
Chrostkowo;2;15;108;777;5409
Polanów;14;86;614;4299;30081
Dębno;11;71;495;3419;23871
Kołbaskowo;3;22;161;1145;8025
Komarówka Podlaska;3;29;199;1400;9769
Malbork;2;24;157;1094;7693
Parzęczew;3;24;153;1069;7484
Ozorków;0;3;20;155;1098
Garwolin;4;38;269;1865;13070
Parysów;3;14;94;658;4596
Grodzisko Dolne;3;15;108;762;5345
Lubaczów;2;6;37;247;1720
Jemielno;4;26;179;1279;8990
Sławno;12;74;493;3486;24399
Darłowo;0;4;31;212;1478
Tarnawatka;2;17;116;809;5652
Susiec;4;38;264;1854;12980
Telatyn;3;23;157;1091;7642
Kępice;9;66;456;3191;22291
Stara Kornica;4;25;177;1242;8723
Maków Mazowiecki;0;3;18;118;823
Płoniawy-Bramura;3;28;206;1439;10062
Baranów;2;16;115;796;5556
Jaktorów;1;12;79;549;3860
Chynów;4;30;200;1398;9801
Rabka-Zdrój;2;16;100;689;4795
Mysłakowice;3;16;126;897;6293
Barwice;9;55;398;2792;19593
Hańsk;5;38;263;1817;12688
Stary Brus;2;25;190;1339;9364
Smętowo Graniczne;3;20;127;914;6397
Tczew;0;4;33;241;1692
Cegłów;3;20;141;969;6817
Dębe Wielkie;3;19;113;800;5536
Jakubów;3;20;133;920;6441
Mińsk Mazowiecki;4;25;203;1412;9854
Siennica;3;23;161;1145;8006
Czermin;2;18;112;789;5514
Pleśna;3;17;116;807;5636
Lisia Góra;2;18;140;971;6825
Kcynia;9;64;450;3136;21931
Nakło nad Notecią;6;40;289;2004;14061
Rypin;5;33;234;1621;11331
Skrwilno;5;26;184;1309;9181
Świdwin;1;3;32;235;1654
Brzeżno;3;23;170;1212;8438
Wałcz;1;8;55;382;2655
Komarów-Osada;5;27;180;1240;8693
Stary Dzierzgoń;5;41;286;1997;13990
Pomiechówek;2;23;158;1104;7735
Policzna;4;23;166;1162;8133
Ciepielów;4;29;199;1399;9779
Ulanów;2;22;170;1195;8330
Zakliczyn;4;23;169;1187;8303
Szerzyny;3;15;115;796;5570
Poronin;3;17;116;811;5676
Chojnów;0;1;5;47;320
Krotoszyce;1;16;93;657;4606
Osie;7;48;321;2247;15702
Łobez;7;52;353;2460;17225
Bełchatów;1;7;52;345;2406
Szczerców;3;29;185;1306;9153
Ząbki;1;2;17;112;788
Dąbrówka;3;21;155;1105;7756
Klembów;2;20;123;883;6161
Wołomin;2;12;88;619;4345
Bircza;8;52;357;2481;17385
Gać;2;7;51;367;2604
Brzeźnica;3;13;92;623;4355
Siekierczyn;2;10;72;497;3488
Lubin;11;81;534;3775;26442
Ścinawa;5;34;247;1685;11791
Wielka Nieszawka;8;50;335;2322;16263
Konstantynów;3;20;131;908;6341
Wschowa;5;42;292;2050;14337
Deszczno;6;38;253;1782;12442
Krzyżanów;4;24;151;1067;7447
Łask;5;32;211;1483;10361
Łęczyca;0;1;10;82;594
Szulborze Wielkie;1;10;69;490;3456
Brańszczyk;5;33;248;1750;12244
Rząśnik;5;36;252;1745;12192
Długosiodło;5;37;250;1746;12216
Zabrodzie;3;19;134;931;6505
Lutocin;3;25;189;1318;9236
Ropczyce;5;28;194;1363;9570
Nowy Sącz;2;13;81;565;3928
Oleśnica;0;4;35;223;1568
Dobroszyce;4;28;195;1359;9548
Wąbrzeźno;0;3;14;89;616
Fabianki;0;0;0;0;0
Bogdaniec;3;25;167;1167;8143
Kocierzew Południowy;3;19;139;951;6627
Tarczyn;2;22;163;1162;8125
Bielsk;4;28;188;1284;9010
Czarna Białostocka;6;45;319;2228;15576
Gródek;13;94;651;4518;31583
Wasilków;5;28;185;1303;9133
Suraż;2;17;113;802;5622
Jaworze;1;4;27;197;1380
Białopole;2;22;148;1043;7316
Wojsławice;4;20;151;1064;7446
Kożuchów;4;40;261;1853;12935
Żarnów;4;27;203;1418;9907
Drobin;3;30;209;1495;10441
Dzierzążnia;4;22;154;1062;7448
Naruszewo;4;34;234;1658;11630
Radomyśl nad Sanem;3;31;191;1328;9318
Brańsk;1;6;46;321;2249
Boćki;7;51;349;2442;17043
Wilkowice;1;7;48;345;2418
Batorz;2;13;98;699;4870
Janów Lubelski;3;35;253;1754;12305
Potok Wielki;2;22;143;1008;7062
Rzepin;7;44;296;2032;14183
Sulmierzyce;1;14;118;833;5800
Kiełczygłów;3;20;126;885;6147
Pajęczno;3;26;164;1160;8128
Nowa Brzeźnica;5;27;195;1362;9579
Sochocin;3;25;183;1279;8931
Baboszewo;5;35;243;1697;11876
Nadarzyn;3;17;107;747;5223
Michałowice;0;7;53;359;2503
Baligród;4;30;219;1542;10788
Szczuczyn;4;25;167;1211;8527
Kolno;1;7;38;273;1889
Strzegom;3;29;213;1486;10409
Izbica;4;28;196;1387;9686
Łopiennik Górny;3;22;155;1076;7575
Lubniewice;4;25;192;1345;9445
Lubrza;3;26;177;1244;8709
Niemodlin;6;36;258;1820;12735
Drwinia;4;24;151;1059;7447
Żmigród;8;61;416;2928;20462
Wińsko;8;50;361;2564;17936
Świdnica;5;37;236;1652;11548
Radomsko;1;11;72;504;3536
Ładzice;2;16;120;836;5861
Pionki;7;48;333;2357;16493
Trzciana;1;7;61;430;2996
Żegocina;1;7;48;340;2408
Libiąż;1;11;77;555;3912
Goniądz;13;83;576;4013;28062
Krypno;3;23;166;1180;8257
Dziadkowice;5;25;173;1196;8420
Garbów;3;20;150;1051;7384
Żagań;1;9;57;402;2817
Parchowo;4;31;210;1442;10127
Miastko;15;103;719;5043;35266
Sadkowice;5;25;174;1226;8587
Przesmyki;3;25;175;1206;8429
Radgoszcz;3;17;123;860;6021
Ząbkowice Śląskie;5;30;211;1466;10242
Przybiernów;8;52;360;2490;17424
Kalisz Pomorski;12;106;736;5136;35952
Puchaczów;4;19;129;903;6276
Stoczek Łukowski;5;41;279;1970;13786
Koczała;6;47;344;2414;16878
Sierpc;5;32;221;1565;10997
Rościszewo;3;24;171;1204;8418
Repki;6;36;252;1756;12249
Jabłonna Lacka;6;30;220;1547;10813
Brzeg;0;2;18;126;888
Czernichów;2;18;118;843;5924
Kocmyrzów-Luborzyca;4;16;114;800;5611
Mogilany;0;8;60;405;2867
Bakałarzewo;3;26;185;1328;9316
Przerośl;5;27;188;1342;9390
Wiżajny;3;25;174;1215;8512
Sokoły;4;35;234;1639;11487
Koneck;3;13;99;696;4873
Świedziebnia;3;23;158;1086;7622
Osiek;2;16;112;792;5569
Międzyzdroje;5;26;183;1261;8831
Poniatowa;3;19;128;871;6095
Łaziska;3;21;157;1101;7751
Karczmiska;3;18;137;967;6758
Opole Lubelskie;5;38;271;1915;13433
Somonino;3;26;173;1215;8467
Przodkowo;3;19;135;939;6547
Biała;2;15;106;750;5243
Jastrząb;1;10;79;544;3794
Żyraków;3;22;154;1086;7627
Świątniki Górne;1;3;30;206;1430
Limanowa;4;33;208;1480;10372
Wysokie Mazowieckie;6;42;292;2073;14479
Dobrcz;4;28;197;1383;9691
Golub-Dobrzyń;0;2;13;95;658
Banie;5;45;317;2217;15540
Byczyna;4;38;263;1850;12966
Rakoniewice;8;47;305;2127;14869
Wołczyn;7;46;344;2405;16823
Chojnice;1;6;32;217;1531
Głogów;0;0;0;0;0
Barciany;10;65;450;3168;22195
Ujsoły;3;23;154;1063;7445
Kleszczele;3;29;207;1461;10242
Zawoja;4;26;178;1254;8768
Łapsze Niżne;3;25;176;1221;8611
Jelenia Góra;4;24;157;1105;7768
Głuszyca;2;13;93;623;4357
Stopnica;0;0;0;0;0
Choceń;4;22;150;1045;7343
Sitno;3;22;154;1084;7615
Spytkowice;1;10;71;513;3571
Radzymin;2;26;196;1386;9690
Krasnosielc;5;38;259;1773;12356
Ostrołęka;1;8;50;348;2446
Rymanów;5;34;231;1619;11336
Jaśliska;4;32;232;1616;11320
Chojnice;15;103;709;4954;34699
Szczecin;9;68;464;3228;22644
Krynica Morska;3;26;183;1289;9029
Koluszki;5;31;222;1572;11055
Rzeszów;4;27;179;1244;8707
Wielbark;12;75;530;3700;25899
Pacanów;4;25;180;1247;8739
Lubawka;6;31;194;1372;9611
Zambrów;10;76;502;3517;24611
Konarzyny;4;25;166;1139;7986
Kalisz;3;15;101;706;4930
Opatowiec;1;16;99;691;4823
Pakosław;3;18;114;782;5497
Rawicz;3;26;199;1378;9635
Bobrowniki;2;11;77;525;3643
Wodzisław;5;38;253;1759;12319
Czarnocin;2;13;97;676;4705
Piekoszów;2;20;148;1042;7286
Połaniec;1;15;111;752;5274
Koprzywnica;0;12;103;685;4764
Dwikozy;3;17;122;850;5943
Zawichost;2;16;115;805;5607
Elbląg;5;41;292;2085;14609
Włoszczowa;7;51;357;2474;17393
Lidzbark Warmiński;0;4;24;161;1122
Kisielice;5;36;256;1820;12754
Nidzica;11;79;571;3990;27886
Kolno;4;39;276;1934;13494
Janowiec Kościelny;5;30;204;1445;10083
Rozogi;7;49;341;2362;16524
Orzysz;12;77;549;3852;26995
Miłomłyn;6;36;241;1713;11976
Świętajno;8;60;422;2975;20791
Świątki;4;35;244;1716;12055
Budzyń;5;45;313;2192;15321
Lubasz;5;35;251;1774;12399
Sieroszewice;6;36;243;1669;11659
Grabów nad Prosną;3;26;181;1250;8727
Pniewy;4;34;242;1716;11983
Murowana Goślina;5;38;256;1805;12676
Czerwonak;2;17;128;863;6018
Komorniki;2;13;98;701;4906
Kórnik;7;42;279;1951;13620
Bojanowo;3;25;180;1248;8765
Malanów;2;22;151;1056;7407
Dobra;6;28;192;1354;9491
Władysławów;3;19;136;940;6614
Gostyń;5;30;202;1417;9929
Blizanów;4;33;232;1622;11361
Żelazków;4;23;166;1181;8278
Bralin;2;17;123;855;5973
Skulsk;4;19;126;889;6207
Krotoszyn;8;58;376;2625;18409
Lipie;3;19;139;969;6770
Woźniki;4;26;180;1278;8970
Knurów;1;8;46;330;2308
Wyry;1;7;47;337;2383
Suszec;3;16;105;745;5216
Myszków;3;16;102;734;5108
Poraj;1;13;83;574;4035
Krupski Młyn;1;8;61;419;2936
Niegowa;2;16;125;885;6192
Węgrów;2;7;52;366;2582
Kolbuszowa;6;32;242;1687;11799
Niwiska;3;21;134;924;6466
Jasło;1;8;50;344;2405
Dębowiec;2;17;121;851;5948
